src_origin_id,dst_origin_id,edge_type
80889253,8132271,1
14746998,69018752,2
25222999,11001171,1
95451477,54574136,1
55182740,55741106,2
86888137,47699636,2
77440365,21527628,1
56556431,68986527,2
58713277,97271167,1
57361282,50250153,2
24241514,82316203,1
41372708,90279207,2
90279207,26749403,1
66180684,50980172,2
13588140,99431405,2
39202072,22473229,2
78693286,91453235,2
14988572,75085287,1
73257134,83693176,1
47694675,51234426,2
11841039,34834363,1
13588140,29942286,2
43355934,24918530,2
85225525,31840240,1
97707645,34508366,1
51393446,89829116,2
28000741,99500546,1
84051388,87169484,2
14966763,68330823,1
96365107,89524471,1
34834363,15592600,1
83693176,96365107,1
36858623,97561064,1
65771857,96067012,1
88101462,9820833,1
80889253,68607030,2
13727596,35775748,1
53208998,88677902,1
63176449,37655465,1
99521999,62073330,1
64464013,4520873,2
66335041,11001171,1
95482810,90279207,2
4674558,1909339,1
23383243,62425525,2
79229286,98005269,1
69018752,20818552,2
77570634,13286828,2
73608067,73458571,2
96067012,53630767,1
41372708,21535596,1
67919441,10114522,2
71500220,76576897,2
71456361,30599296,1
56581181,13464414,2
25222999,40454923,1
79229286,15960857,1
89524471,86931192,1
93402621,15868038,1
45839247,48945237,2
25809596,70723339,1
54574136,3341244,1
13857148,6539683,2
93508628,1013990,1
71919802,52736884,2
7166745,63105010,1
73825960,30414554,1
14424506,12432298,1
75002527,3355211,1
89955490,75252712,1
41293120,37593271,2
27649656,81752722,2
94658761,18463157,1
71500220,28485269,1
30426367,49941591,1
91833240,50937583,1
70610490,45499241,1
73099558,2588939,1
4836298,54765901,2
90959556,12330213,1
19335029,52669852,2
46596747,52309191,2
28516661,64616048,2
37784701,86888137,2
64857112,99720713,1
45316543,17230691,2
94352667,26949505,2
28276674,83827776,2
31184430,11362907,1
86821120,4545244,2
95912131,30927371,2
99521999,62073330,2
99894281,31385488,2
51223342,60870059,2
91883290,65771857,2
23851662,41432282,2
11852755,78040011,1
81227891,56227637,1
64196311,56263795,1
8934676,60106139,2
27402171,69236877,1
36638392,66961566,2
68780466,21109584,1
31664255,57361282,2
97271167,95225549,2
46145472,2411084,2
76415424,22653104,2
8963040,10114522,2
39025106,78412165,1
34097118,84672707,2
78808114,78693286,1
18764772,56904407,2
4293435,46378272,2
55845924,44962731,2
23234376,86821120,2
75906761,83832488,2
34508366,73099558,1
14398967,89829116,2
58340233,5750662,2
94953815,65133803,2
65747885,95482810,1
76622964,2588939,1
7077999,45274356,1
18667655,85647670,2
47276999,27952786,1
66539797,75906761,1
60362229,71500220,1
45315576,27952786,1
91883290,46145472,1
77276493,91453235,2
74301887,6967232,1
50405260,64464013,2
23490241,10828241,1
8132271,30426367,2
79364590,39952079,2
26555355,65025018,2
94666103,62601383,1
2490822,65025018,2
20642856,4634419,1
75085287,6893312,2
9946453,94106030,2
72986438,1740252,2
53073540,67010076,1
27047919,52736884,1
16364896,10797208,2
69018752,26561160,2
72741122,96842086,2
30296202,67645135,1
91238301,96337383,2
45316543,18047370,2
78100062,41870667,2
45315576,74537695,2
54869247,16384480,2
96365107,86504213,1
9946453,84802060,1
78200169,34815842,1
4836298,10234798,1
8971088,49532085,2
66779712,25513924,2
93402621,32009498,2
74158023,27402171,1
79274490,14355256,2
15159568,20323232,1
53951419,48408624,1
49532085,37097757,2
4449259,14966763,1
19391323,47699636,1
71500220,97354792,2
77276493,14946516,2
77905676,33220064,2
1208580,49224563,2
67802809,53292765,1
62343415,75906761,1
93490592,76863896,1
79229286,36193280,2
91558724,49267308,1
85225525,32627895,1
29715000,66956270,1
9584059,2015515,2
46724148,16611799,1
85225525,57871687,2
37502990,10557084,2
45990138,52884794,2
31437775,43231809,1
96366532,90430454,1
19469488,20153226,1
41809047,57345100,2
75906761,81605408,2
71317039,85647670,2
99431405,20139115,1
9584059,34297417,1
11255584,51986577,1
31756795,68780466,2
34423766,36858623,1
75033688,39374992,2
18979483,72921814,2
55156021,60922370,1
2082967,71830144,1
90213016,76554114,1
36903596,89046641,1
43856074,73953635,1
27221222,27028477,1
66335041,55610373,2
88384564,33679470,2
89019807,46274912,1
66539797,8037069,2
46145472,30599608,1
27221222,8681781,1
73696441,56011104,2
91858045,1197918,2
2322309,98005269,2
53208998,35803587,1
66335041,48983647,2
38056000,21535596,1
35623783,48983647,1
78010500,1654993,1
51703877,46121993,2
41293120,36964396,1
60296550,71830144,2
91558724,16384919,2
74834033,29715000,2
49267308,35048202,2
49078377,93520137,2
4520873,74540377,1
13382034,73818897,2
30599296,23745026,2
74512676,40430147,1
62425525,99521999,2
51852077,36903596,2
73458571,39202072,1
73257134,49819075,1
68089076,13727596,2
94120065,99483905,2
82594062,63965515,1
27649656,5873920,1
49819075,71637063,2
31868927,4473097,1
17292874,68466466,2
1195942,99521999,1
59071361,81702523,2
65639044,38722955,1
6539683,20323232,2
55731160,88101462,2
11471082,40228913,2
4725174,73953635,2
7854492,26749403,2
82080429,20642856,2
86198845,21535596,1
66961566,6893312,1
94658761,32627895,1
5630479,49505243,1
96842086,26500083,1
10557084,81951877,2
46145472,39135566,1
7955754,84016892,2
40486866,95437743,1
39342639,76990275,1
17055521,1303155,2
43355934,62508360,2
45906853,48098723,1
2794837,17055521,2
86198845,36495345,1
97388623,20268165,1
73074388,4473097,2
74776829,24257672,2
76990275,91483642,1
99894281,67919441,1
90233535,66224027,1
31664255,27507043,2
13727596,45030044,2
75252712,42160804,1
22473229,75002527,2
96366532,95184348,1
50447883,72741122,1
65133803,11300062,2
79606521,91846905,1
93777472,82316203,1
44591337,45315576,1
21109584,35144728,2
55378606,7854492,1
51372304,29942286,1
27410436,31577392,2
86198845,54453934,2
54453934,10297694,2
77570634,16318738,1
18463157,52736884,1
85634252,77566275,1
55566923,8132271,2
18203025,25513924,1
97354792,8132271,1
23384883,40430147,2
4836298,5910888,1
20525355,65253049,2
44591337,68780466,1
24257672,28164398,1
5750662,3912027,2
13286828,83693176,1
88608944,77570634,1
77109152,87912003,1
9584059,71500220,2
82594062,31501038,2
10828241,46725166,1
5910888,27866384,1
12330213,53596992,2
86888137,39025106,1
93520137,13420322,2
48408624,8681781,1
79274490,1195942,2
52309191,55845924,1
58496287,57701748,1
35144728,78128030,2
29470027,7166745,1
68421828,58685182,2
62425525,38722955,2
68920491,5944102,2
29450849,74301887,2
5853950,19066394,2
36903596,34815842,2
71317039,81310739,2
68780466,73943821,1
76622964,69987535,2
47322095,29450849,2
35803587,7854492,2
36858623,6893312,2
23818251,83282296,1
51396045,38301746,2
31437775,10297694,2
57616772,58336122,2
7658303,13727596,1
24241514,73099558,2
75906761,44597564,2
44591337,30111815,1
31840240,30427337,2
15292487,25327758,1
96067012,26949505,2
93777472,61039156,2
25923698,3767680,2
80290923,95482810,1
85859342,41809047,1
60870059,46329613,1
96770974,81702523,1
36858623,91611215,1
25248144,52998304,1
29133967,94794415,2
62601383,89851872,1
50978393,28089126,1
77905676,91372340,1
1208580,32231430,1
99099551,30427337,1
50980172,57899435,2
48328879,76415424,2
99250304,21086364,1
91883290,7854492,2
38301746,99720713,1
29682545,36638392,1
52926870,62601383,1
36638392,61229605,2
1740252,65025018,1
13420322,34815842,1
45277950,47603926,2
45990138,2253877,1
79364590,94698023,2
95463441,52519746,2
78693286,42907477,2
45335172,25637186,2
56227637,64616048,1
6159312,43856074,2
42523283,74454416,1
55182740,91372340,2
80303223,51372304,1
73943821,37113338,1
88101462,9901689,1
89261509,37798408,1
65394187,28089126,2
87912003,72921814,1
95184348,3043561,1
7077999,75033688,2
55731160,35775748,1
36547107,60106139,2
81019816,22517280,2
97271167,26949505,1
88384564,66779712,2
39135566,66956270,2
37421444,10234798,1
4473097,1909339,2
47080409,77276493,1
24244207,65747885,2
62225706,8681781,2
40089677,73598248,1
65747885,7625930,1
40486866,88608944,2
10297694,95906696,1
91611215,99431405,1
47357817,86931192,2
4520873,79670402,1
14988572,63176449,2
51852077,37502990,1
53348312,88210518,1
6902281,83832488,2
47694675,20098891,2
59979087,81769175,1
29450849,51852077,2
2411084,9939980,1
85647670,91238301,1
61039156,28252053,1
36193280,43355934,1
50937583,25723014,2
20107904,72866661,1
26561160,88210518,2
70610490,67282173,1
75906761,27565620,2
80204676,99431405,2
84802060,25248144,2
28202536,74879002,1
47816357,19351851,1
15960857,26996372,1
53348312,15292487,1
73074388,41343948,1
80229649,53208998,2
93533308,52051399,1
4434952,61825754,2
52884794,61204358,2
16255469,3838367,1
62295681,22653104,1
27410436,74345801,1
15177236,57871687,1
25579174,34872913,1
4836298,37707198,1
17264768,64616048,1
11894572,87491664,2
51094488,67454945,1
14792297,17292874,2
2620720,95451477,2
6159312,61039156,1
74537695,54424487,1
52477331,62343415,1
84881540,74301887,2
85647670,68920491,1
84474217,11311771,2
70610490,35833182,2
72659566,95482810,1
74301887,1725157,1
83527038,78128030,2
99351939,46378272,1
40430147,59979087,1
31385488,75483667,1
87912003,49738747,2
94106030,70983004,2
58073310,31184430,2
91846905,32231430,1
89019807,84051388,2
74158023,2060106,1
67010076,78040011,2
78693286,7519652,2
92010362,36193280,1
78808114,78200169,1
62425525,23818251,2
23234376,86143897,1
20525355,86727847,2
73943821,30927371,1
25116789,53630767,2
89342046,96366532,1
73943821,65719857,1
34097118,23490241,1
18764772,26561160,2
37421444,44166847,1
18443315,13210892,2
96913349,2967861,2
53630767,55378606,1
29848328,62601383,1
29848328,16255469,2
43355934,18893070,1
1356835,43856074,1
63559877,48587723,1
79364590,37784701,1
3358929,27952786,2
41372708,53943819,2
89019807,33451035,2
47380519,91883290,2
31704221,67645135,1
73422138,47080409,2
81404877,48983647,2
79655133,6539683,2
65719857,47898875,1
78200169,54453934,2
52736884,37532641,1
8175831,79229286,2
91883290,2530370,2
15960857,73074388,2
59222463,99521999,1
40641501,22987690,1
55566923,14355256,1
57871687,30599608,1
97354792,37707198,1
27402171,84802060,2
99894281,18893070,2
6344277,20807622,2
78100062,46274912,2
6683133,84016892,2
4574185,44591337,1
66224027,60362229,2
11841039,13286828,2
27408613,50096137,2
3867226,91833240,2
52477331,20153226,2
8037069,41103028,1
41103028,45906853,1
68519817,77738881,2
70723339,30426367,1
14946516,53292765,1
96839884,2967861,1
18047370,28202536,1
18203025,84051388,2
42523283,18764772,2
58477116,28252053,2
8132271,79841776,2
13437593,81605408,1
1909339,26749403,2
84016892,28202536,1
57335448,75483667,2
36495345,10508065,1
57335448,40543553,2
20525355,44962731,1
10403480,9034827,2
36110397,74073030,2
95826133,38308060,1
30927371,40454923,1
79606521,46329613,2
74834033,53943819,1
87427494,95437743,2
8710793,55019911,2
84802060,93516836,1
26555355,98831516,1
45315576,73353746,1
52736884,55845924,2
84016892,12723760,1
50978393,26749403,2
93777472,42523283,1
11841039,59222463,1
8132271,32231430,2
8681781,89955490,2
96839884,11852755,1
89100001,62693492,1
11894572,89019807,2
6518014,60106139,1
75002527,95225549,1
74548654,48408624,2
37784701,15868038,2
53943819,56626757,2
11539379,61229605,1
34834363,70383408,1
75028875,16611799,2
9584059,49819075,2
6310965,55251756,2
79378362,95225549,1
72055385,97388623,2
76415424,67282173,1
80204676,24244207,2
24192935,38308060,1
17230691,92523951,1
3341244,98571925,2
94352667,39992385,1
51703877,73818897,1
68089076,53990165,2
1194755,56263795,1
96913349,19066394,2
41512662,27402171,2
23490241,13727596,1
5536379,52736884,2
65719857,88210518,1
34452965,55610373,1
34872913,66447833,2
52998304,89829116,2
53596992,52884794,1
13588140,1909339,1
76415424,72986438,2
11782869,27028477,2
83718079,22517280,1
19153623,21547462,2
45499241,56227637,1
52782485,53943819,2
79670402,77905676,2
40089677,92833735,2
68330823,1740252,2
27221222,43856074,1
46121993,3358929,1
56581181,7854492,2
18047370,72741122,1
20818552,91558724,1
84578254,51393446,2
9820833,54453934,1
77276493,73818897,1
19153623,20153226,2
69736669,59071361,1
78010500,99894281,2
34508366,48328879,2
66224027,74073030,2
62425525,39952079,1
30427337,64196311,1
25618985,1368680,1
63559877,43355934,2
39202072,21115640,1
31840240,81058936,2
90430454,71087673,1
42160804,69931260,2
30927371,1208580,2
27755228,46724148,2
14946516,17055521,1
22653104,19066394,2
40486866,51393446,2
94781198,52884794,2
15960857,3074228,2
74073030,11539379,1
8681781,72921814,2
97271167,45990138,2
62693492,28164398,1
77220873,41432282,2
52049973,72603326,1
9584059,31756795,1
15159568,9519342,1
64196311,57335448,1
68519817,8383150,1
26749403,90213016,2
51372304,27028477,2
36512964,16318738,2
4725174,32050951,2
20525355,1783071,1
14946516,69214312,1
28164398,96037627,1
10828241,91456262,2
8383150,51234426,1
49738747,93921337,2
57849437,14792297,2
68089076,25620224,1
15868038,65025018,1
46274912,55251756,1
20323232,72866661,2
73696441,89342046,2
58496287,1195942,2
88384564,64196311,1
62225706,45990138,2
47898875,20688731,1
88963563,38301746,1
85225525,45167728,2
62693492,60870059,2
27159196,27866384,2
92075168,42907477,1
74073030,2361129,1
5750662,97388623,1
52669852,38044575,1
73943821,57345100,1
14778582,4545244,2
65394187,36495345,1
19855302,77276493,2
22917596,72824209,1
6159312,57655210,2
13286828,42233067,2
59979087,81951877,1
83282296,98280332,1
48357163,9939980,2
49224563,25116789,1
77738881,6539683,1
30927371,31824718,2
4520873,72986438,2
6539683,57655210,2
69987535,81310739,1
55610373,77570634,1
1013990,65025018,2
17237660,76990275,1
83718079,8037069,1
7248464,75252712,2
2620720,16255469,2
56227637,47497170,1
95451477,78200169,2
95153062,28622226,1
39202072,18979483,1
12968253,8132271,2
23745026,36527641,1
14130343,95826133,1
13588140,55378606,1
68466466,63965515,1
77738881,41372708,1
27800418,29133967,1
95554445,70052585,1
99500546,79378362,2
96300127,45906853,1
99521999,24918530,1
10797208,91846905,2
44077335,46780709,1
15960857,51234426,2
1909339,65394187,2
84474217,24871513,1
4836298,96842086,1
68005345,87427494,2
96300127,80229649,1
90233535,37593271,1
36547107,79670402,2
14424506,74073030,2
50978393,40228913,2
6159312,25513924,2
72866661,15177236,1
4574185,51094488,2
44962731,28202536,1
33220064,52564440,2
93520137,96037627,1
63105010,76671007,2
54453934,86532794,1
49532085,2938645,1
77516821,45335172,1
37556663,21535596,2
4294049,30426367,1
81058936,50405260,1
25923698,97258118,1
66159459,71500220,1
38474399,52051399,2
16255469,16364896,2
78010500,76554114,2
31146018,73696441,1
11894572,25248144,2
1208580,77276493,1
10114522,3358929,2
50978393,79318025,1
19686554,37655465,1
58383160,51986577,2
31704221,2794837,2
84288291,15868038,2
93411439,84881540,2
14778582,68986527,1
96842086,94443498,1
12432298,59979087,2
81752722,43231809,2
11255584,89660514,2
41512662,54942642,2
53348312,26561160,2
31501038,83220631,1
47380519,27047919,1
28202536,32231430,2
30599296,73257134,1
29307751,56904407,2
21527628,1783071,1
88210518,23384883,2
73257134,65253049,2
46121993,40641501,2
23745026,28485269,1
44166847,42523283,2
42233067,83832488,2
37923579,79606521,1
66180684,88524690,1
89019807,1909339,2
47603926,26996372,1
24944608,13599980,1
55894453,34872913,1
44852679,74834033,1
96750709,74301887,1
92010362,98831516,2
35144728,53797524,1
52736884,24192935,2
5536379,24908625,1
47071518,13727596,2
41170770,76863896,2
65253049,33717332,1
75906761,54453934,2
11782869,62295681,1
62325005,56389689,2
87491664,68692189,2
2079460,54737719,1
71637063,48983647,2
25327758,40486866,2
56202252,20153226,1
20642856,34452965,1
17291348,26749403,2
7077999,67181841,2
91157005,68005345,1
9034827,21527628,1
11311771,24918530,2
75906761,8027034,1
3034317,97258118,2
40486866,29848328,2
68519817,13857148,2
13727596,13382034,1
88963563,58336122,1
27565620,94781198,2
28516661,57303434,2
28276674,1208580,1
61039156,43231809,1
93516836,31501038,2
1356835,31501038,1
13036784,22917596,1
66655833,98623703,1
2253877,19469488,1
56626757,73458571,1
52874087,26555355,2
25513924,74158023,1
97271167,37187658,2
40641501,96007668,1
45906853,10297694,2
40120676,36903596,2
56626757,41343948,2
95906696,94953815,2
46750376,80229649,2
38056000,13588140,1
85506287,84051388,1
74540377,65639044,1
37532641,12432298,2
65394187,32050951,1
52564440,71830144,1
66224027,47603926,1
27649656,12432298,1
95184348,77220873,1
44077335,99483905,1
32042730,16255469,2
99250304,32009498,2
9034827,46703176,2
41343948,40406738,2
9013426,41870667,1
46968781,53797524,1
12330213,66736711,1
49151534,27565620,2
96007668,26561160,1
3838367,15292487,2
58713277,97354792,2
83718079,92010362,1
15159568,24547668,1
49224563,24460567,2
29450849,4725174,2
74834033,51852077,1
68692189,10297694,1
79274490,3341244,2
17230691,57616772,2
77276493,62508360,2
61390425,49532085,1
32050951,31840240,2
86143897,10508065,2
42233067,63784743,1
6967232,35623783,1
28404703,86888137,1
53748402,96376171,1
2794837,37113338,1
53411021,65719857,1
71087673,80229649,2
17292874,67454945,2
26321046,83832488,1
46329613,52477331,2
16255469,28000741,1
69018752,40228913,1
67919441,75033688,1
95437743,86756445,2
61390425,24395226,2
34815842,94794415,2
6310965,71637063,2
44780972,47694675,1
65025018,50960045,1
11894572,7519652,2
6967232,37784701,2
81769175,31385488,1
2938645,16384480,2
47694675,65133803,1
31678190,98831516,1
56904407,62230473,2
28000741,31824718,1
21527628,88101462,1
36903596,97561337,1
11852755,93520137,2
94953815,73422138,1
78200169,63784743,1
77109152,36964396,2
17024972,45839247,2
5993527,66717050,2
88524690,62443889,1
44597564,59698456,2
95826133,38643000,2
79002309,19066394,1
71637063,97271167,2
55251756,27649656,2
80229649,49267308,2
94352667,52309191,2
88981662,95912131,2
57057530,99431405,2
35080194,76576897,2
48043921,83224282,2
79002309,51234426,2
37556663,57849437,1
72741122,14726151,1
46062293,36903596,2
83224282,89660514,1
11362907,94352667,2
13437593,57899435,2
8693754,79229286,1
22653104,88233505,1
64464013,52736884,1
18893070,41170770,1
6902281,51372304,2
77570634,8693754,2
96839884,87427494,1
74345801,85626932,1
91238301,6539683,1
8971088,55566923,2
33827959,74537695,1
80290923,57454466,1
91157005,55894453,1
5248334,52926870,1
53990165,91611215,1
80204676,59071361,1
56263795,81769175,1
10557084,1013990,1
70052585,68118235,1
26321046,97258118,1
93533308,56263795,2
57514371,66961566,1
13420322,68607030,2
7955754,89955490,1
53596992,49819075,1
56389689,88963563,2
24918530,47322095,2
39697097,89660514,2
62508360,38415243,2
73353746,88963563,2
75002527,93918643,1
77905676,32042730,2
40543553,39374992,2
14946516,7077999,2
11362907,86727847,1
55156021,40486866,2
99351939,1740252,1
10797208,89907535,1
44780972,69942708,1
29715000,10508065,2
24460567,26555355,1
31824718,66224027,1
44597564,27410436,1
57345100,65688446,2
75002527,52782485,2
89907535,47071518,1
25618985,89100001,1
89261509,20323232,1
11782869,48945237,1
54869247,53292765,1
76554114,70723339,1
53411021,11001171,1
99676093,79364590,1
56581181,93123777,2
74345801,78128030,2
90430454,57899435,1
65771857,91483642,1
79002309,89261509,2
17055521,1654993,2
40641501,28516661,1
23384883,80397737,1
68005345,48328879,1
40543553,13382034,2
57849437,29575344,2
88608944,46378272,1
9901689,71087673,1
67726424,56011104,2
89829116,31664255,1
55019911,50096137,1
10297694,20642856,1
39376211,74879002,2
40641501,57454466,2
8132271,31678190,2
3358929,5248334,1
44077335,33827959,1
47357817,40454923,2
64464013,25222999,1
73074388,40228913,1
53348312,65025018,2
62425525,50250153,1
68005345,61039156,2
37593271,29450849,2
55731160,6539683,2
10297694,28516661,1
1783071,46062293,2
86727847,48098723,1
56581181,75252712,2
28000741,68775273,1
46274912,33535335,1
56202252,47898875,1
80397737,10508065,2
13685033,33717332,1
94953815,29133967,1
35048202,16384919,1
27649656,41170770,2
69987535,9034827,2
70971988,61296415,1
52782485,89100001,1
76990275,93411439,2
56263795,25809596,1
51986577,44383413,1
85626932,74512676,2
54574136,9886484,2
81137909,3341244,1
84802060,98423772,1
2490822,88677902,1
56626757,62325005,1
35080194,95906696,2
98280332,37421444,2
39952079,49941591,1
39025106,20098891,1
76622964,73598248,2
81137909,41170770,2
28485269,83718079,2
34834363,91611215,2
39135566,44597564,1
35775748,11782869,1
70971988,75028875,2
89853089,38643000,1
76415424,75028875,2
40159475,38455192,1
14988572,34815842,1
13210892,95482810,1
63559877,71456361,1
14988572,85647670,2
7625930,34297417,2
57701748,95463441,2
74537695,50900292,2
65025018,36110397,1
6539683,28164398,1
66779712,47357817,1
79362409,3358929,1
24460567,64616048,2
54942642,50900292,2
4449259,63105010,2
33827959,17292874,1
1725157,21086364,1
17230691,57057530,2
98623703,99521999,1
31664255,52926870,1
48328879,40159475,1
38308060,51986577,2
22653104,78010500,2
14130343,79378362,2
91846905,42160804,1
95554445,3341244,2
73099558,62508360,1
20268165,79563067,1
93918643,4473097,2
17024972,40089677,2
73953635,37784701,2
55182740,18979483,1
49738747,49078377,1
9013426,33451035,1
5536379,40089677,1
69931260,37097757,1
2411084,82080429,1
6683133,47030957,2
33297132,20714438,1
7519652,13286828,1
11539379,20153226,1
63784743,95437743,2
51223342,14130343,1
31501038,96067012,2
37556663,57616772,1
52884794,14398967,2
88963563,33679470,1
46062293,44780972,2
10234798,63176449,1
58433227,87689366,2
80303223,24395226,1
28622226,31303766,2
91611215,27755228,1
19686554,20807622,2
41809047,42523283,1
52669852,43422077,2
11539379,77047788,1
58496287,66736711,2
43673731,55845924,2
80204676,15292487,1
77604210,81404877,2
10941305,39376211,1
65639044,20525355,1
91883290,26996372,1
91483642,40430147,1
69736669,19335029,2
76100399,48043921,1
86652557,2322309,2
36674503,38308060,2
45315576,49078377,2
27047919,8934676,1
60922370,4293435,2
16255469,88524690,1
60106139,47497170,2
83224282,94953815,2
69825660,91372340,1
37980652,78128030,1
68519817,41512662,1
96839884,18729173,1
63105010,38474399,2
18729173,8175831,1
73257134,5984696,2
54044477,40159475,1
18047370,41512662,1
49078377,84802060,2
50960045,31437775,1
36141023,80290923,2
61962881,54044477,1
13036784,21115640,1
48587723,91846905,1
22217366,40515932,2
52477331,93516836,1
22917596,74158023,1
94953815,53427267,1
59222463,37113338,2
53845671,58383160,1
21547462,38455192,1
7248464,68607030,2
66655833,22917596,1
90959556,49819075,1
68692189,68917540,1
62225706,96300127,1
22517280,70983004,2
86198845,86504213,1
7625930,4574185,2
5750662,49267308,2
31437775,35623783,2
55852776,71919802,2
72603326,79563067,2
65747885,52736884,1
52926870,24192935,1
28622226,62002370,1
89829116,31756795,1
13422367,47357817,2
58685182,7658303,1
69736669,53990165,1
19855302,82080429,2
2015515,61204358,2
68920491,68118235,2
18979483,73099558,2
3293181,55881752,1
29942286,99351939,1
93918643,86727847,2
18979483,68917540,2
18443315,11362907,1
86198845,21535596,1
57057530,29848328,1
52669852,62443889,2
72921814,31520365,1
8934676,34097118,1
74454416,12968253,1
56556431,78412165,2
41103028,25620224,2
53208998,75252712,2
87169484,51393446,1
59979087,19391323,2
13857148,89853089,2
47816357,13036784,2
77109152,3034317,1
18667655,67454945,2
25116789,79563067,1
39025106,53943819,2
54044477,92523951,2
52782485,26321046,1
46274912,65025018,1
85634252,60296550,2
13721129,14812650,1
51372304,14778582,1
80397737,6683133,1
29952687,69987535,1
63514877,96365107,1
97707645,91453235,1
21547462,35144728,1
19391323,27755228,1
45906853,88384564,1
88317586,49151534,2
88608944,61825754,2
23384883,79318025,1
73696441,54942642,2
68775273,20323232,1
56536881,16318738,1
20098891,70580769,1
74548654,38056000,2
4449259,63176449,1
52300434,7733802,2
40515932,58383160,2
45315576,28404703,2
55881752,80290923,2
48983647,79655133,2
9939980,63105010,1
18764772,46333399,1
12432298,79274490,2
47030957,58336122,1
38308060,78128030,1
66447833,96300127,1
7488421,39992385,2
92075168,27082796,2
97388623,3358929,1
59979087,9939980,2
53748402,77566275,1
20268165,70971988,1
16384480,12330213,1
2322309,54453934,2
28089126,76622964,2
9820833,77570634,2
45990138,85859342,1
52782485,68089076,1
89851872,3358929,2
46329613,53748402,1
33451035,18956374,2
34815842,97707645,1
88384564,56536881,1
10403480,6902281,1
89100001,86143897,1
78808114,65639044,2
51094488,5910888,2
40486866,26984970,1
73598248,22217366,1
17024972,20559342,1
62073330,89046641,1
41870667,13036784,2
43422077,80229649,1
38455192,20098891,2
11198280,99099551,1
33535335,59698456,2
13036784,49267308,1
22653104,22517280,1
40120676,20525355,2
91883290,5873920,1
35911711,11539379,2
65394187,22217366,2
59979087,14746998,1
18443315,56263795,2
97354792,72824209,2
40543553,57701748,2
18956374,17287080,1
56626757,65133803,1
83527038,36193280,1
56556431,88210518,1
78100062,99676093,2
73953635,55251756,1
40430147,81769175,1
12432298,51223342,2
57454466,70580769,1
54574136,57361282,2
54869247,52300434,2
18047370,61204358,1
40641501,40120676,1
66961566,85634252,2
38643000,16255469,2
96913349,42233067,1
36903596,44780972,1
49769760,91412744,2
93490592,38044575,2
55845924,28404703,1
86143897,95482810,2
47276999,2938645,2
85506287,75085287,2
59071361,95463441,2
11852755,96913349,2
86888137,39135566,2
99483905,81605408,1
9939980,66539797,2
37509398,43673731,2
34297417,85859342,2
53348312,31664255,1
75085287,10557084,2
20807622,39697097,2
14812650,44166847,2
40695972,1783071,1
2015515,89907535,1
14355256,54424487,2
14851583,24244207,1
82080429,91558724,1
11001171,34044866,1
93921337,42365909,1
94953815,13599980,1
54942642,83527038,1
36193280,47603926,1
48043921,54044477,2
61390425,25327758,1
28252053,53797524,2
24944608,51223342,1
95482810,53348312,1
45316543,25923698,1
3074228,57454466,1
95184348,89851872,2
81137909,23869190,1
99500546,31678190,2
13464414,47071518,1
55019911,50980172,2
17264768,13286828,2
2082967,28516216,1
28202536,33574826,1
9820833,86652557,2
54942642,40454923,1
1013990,60296550,2
14398967,37655465,1
6683133,1909339,1
38308060,47322095,2
47816357,73825960,2
46780709,11001171,1
65025018,6518014,1
34044866,76622964,2
16046965,50978393,2
1909339,41809047,1
37593271,18764772,2
29952687,76576897,1
10820488,34872913,1
25809596,15592600,1
51396045,20714438,1
99351939,27755228,1
29547242,43422077,1
35312721,7854492,1
81404877,27800418,1
44852679,74540377,1
11198280,31146018,2
28516216,43355934,2
40159475,5944102,2
27649656,73696441,1
80229649,28245948,2
27755228,12432298,1
95437743,4294049,2
34297417,61204358,2
27565620,94106030,1
49505243,83282296,1
52051399,53951419,2
24395226,47497170,2
2620720,53797524,2
86504213,65688446,2
47071518,85506287,1
22473229,84881540,2
77047788,8710793,2
91238301,28164398,1
3767680,43422077,1
23234376,42523283,1
20756767,55852776,1
58477116,47497170,1
14988572,91483642,2
66539797,9901689,1
77220873,14424506,2
55741106,20268165,1
72055385,26749403,1
79563067,13382034,1
33297132,77905676,2
30427337,51234426,1
49769760,53411021,2
6967232,98831516,2
31756795,87991063,1
88210518,27408613,1
11001171,1725157,1
11198280,94953815,2
51852077,49267308,1
74834033,91238301,1
2079460,15960857,1
51986577,28089126,1
59979087,98423772,1
95826133,73818897,2
1197918,78200169,2
1740252,58073310,1
9901689,54453934,2
51703877,99500546,1
24547668,17230691,2
25809596,20559342,2
73598248,18192833,2
57655210,9034827,1
45335172,51372304,2
94953815,69931260,2
14726151,68421828,1
67010076,13382034,1
43231809,18770728,1
53990165,69214312,2
9946453,96007668,2
16046965,6683133,2
27408613,5536379,1
7248464,20714438,2
79655133,79002309,2
5910888,7854492,2
35312721,19391323,2
59979087,44780972,1
37707198,27866384,1
97561337,23384883,2
48328879,5873920,1
3912027,62601383,1
62225706,3358929,2
3074228,57616772,1
4294049,34044866,1
81019816,79318025,1
14398967,38415243,1
99099551,60362229,1
37509398,24655996,1
56227637,37113338,2
45990138,11852755,1
55845924,62295681,2
99099551,72741122,2
7488421,6902281,2
21086364,7077999,2
31577392,71087673,2
46121993,28164398,1
79362409,27028477,1
63412296,46724148,1
94443498,45990138,1
8710793,88384564,2
31520365,25222999,1
71087673,30927371,1
9946453,36964396,2
31501038,45274356,2
37187658,25513924,2
89524471,15960857,1
3767680,18893070,1
28404703,63176449,2
